日期,代號,名稱,權重,張數
2026-07-02,6239,力成,0.43,700
2026-07-02,6531,愛普*,1.22,694
2026-07-02,2451,創見,0.24,519
2026-07-02,6274,台燿,1.35,436
2026-07-02,3017,奇鋐,2.04,407
2026-07-02,2368,金像電,0.87,386
2026-07-02,8996,高力,0.97,376
2026-07-02,3376,新日興,0.13,359
2026-07-02,2383,台光電,3.37,326
2026-07-02,6223,旺矽,4.07,307
2026-07-02,6669,緯穎,2.82,297
2026-07-02,3008,大立光,1.56,199
2026-07-02,6177,達麗,0.02,194
2026-07-02,2059,川湖,2.63,183
2026-07-02,6805,富世達,0.37,121
2026-07-02,7769,鴻勁,1.17,91
2026-07-02,6187,萬潤,0.17,91
2026-07-02,5274,信驊,0.29,9
2026-07-02,4441,振大環球,0.0,4
2026-07-02,3706,神達,0.0,1
2026-07-02,3443,創意,0.01,1
2026-07-02,2886,兆豐金,0.0,1
2026-07-02,8046,南電,0.0,1
2026-07-02,8358,金居,0.0,1
